,debate,participant,topic,prop_turns,prop_words,avg_turn_length,turn_rank,word_rank,topic_title
1021,deb_2017_05_18,WOOD,2000,0.034482758620689655,0.05130084279956028,140.0,16,15,Government Operations
1022,deb_2017_05_18,WOOD,2012,0.034482758620689655,0.05130084279956028,140.0,16,15,"Political Parties, Campaigns, and Voter Registration"
1023,deb_2017_05_18,STURGEON,100,0.5,0.5086721637759454,178.9,1,1,Macroeconomics
1024,deb_2017_05_18,STURGEON,105,0.35,0.33323855558714816,167.42857142857142,3,4,"National Budget, Debt, public spending"
1025,deb_2017_05_18,STURGEON,1300,0.5,0.5046914984361672,177.5,1,2,Social Welfare
1026,deb_2017_05_18,STURGEON,1302,0.35,0.3389252203582599,170.28571428571428,3,3,Poverty and Assistance for Low-Income Families
1027,deb_2017_05_18,STURGEON,1900,0.2,0.20443559852146717,179.75,7,7,International Affairs
1028,deb_2017_05_18,STURGEON,1910,0.15,0.17998294000568665,211.0,8,8,"Western Europe, Common Market Issues"
1029,deb_2017_05_18,STURGEON,101,0.1,0.10833096388967871,190.5,10,14,"Inflation, prices, and interest rates"
1030,deb_2017_05_18,STURGEON,300,0.1,0.12994029001990332,228.5,10,10,Health
1031,deb_2017_05_18,STURGEON,325,0.05,0.06653397782200739,234.0,17,17,Health Manpower and Training
1032,deb_2017_05_18,STURGEON,500,0.15,0.17856127381290873,209.33333333333334,8,9,Labour and Employment
1033,deb_2017_05_18,STURGEON,529,0.1,0.11657662780779073,205.0,10,13,Migrant and Seasonal Workers
1034,deb_2017_05_18,STURGEON,301,0.05,0.06340631219789593,223.0,17,18,Health Care Reform
1035,deb_2017_05_18,STURGEON,200,0.1,0.07449530850156383,131.0,10,15,Civil Rights
1036,deb_2017_05_18,STURGEON,230,0.1,0.07449530850156383,131.0,10,15,Immigration
1037,deb_2017_05_18,STURGEON,108,0.1,0.11970429343190218,210.5,10,12,"Industrial Policy, Privatisation, Nationalisation"
1038,deb_2017_05_18,STURGEON,107,0.1,0.12283195905601364,216.0,10,11,"Taxation, Tax policy, and Tax Reform"
1039,deb_2017_05_18,STURGEON,1901,0.05,0.024452658515780493,86.0,17,31,Foreign Aid
1040,deb_2017_05_18,STURGEON,103,0.05,0.061984646005118,218.0,17,19,Unemployment rate
1041,deb_2017_05_18,STURGEON,508,0.05,0.061984646005118,218.0,17,19,Parental Leave and Child Care
1042,deb_2017_05_18,STURGEON,104,0.05,0.055160648279783904,194.0,17,25,"Monetary Supply, Central Bank, and the Treasury"
1043,deb_2017_05_18,STURGEON,600,0.25,0.2433892522035826,171.2,5,5,Education
1044,deb_2017_05_18,STURGEON,601,0.05,0.05686664771111743,200.0,17,24,Higher Education
1045,deb_2017_05_18,STURGEON,602,0.25,0.2433892522035826,171.2,5,5,Elementary and Secondary Education
1046,deb_2017_05_18,STURGEON,603,0.05,0.048336650554449814,170.0,17,26,Education of Underprivileged Students
1047,deb_2017_05_18,STURGEON,400,0.05,0.05771964742678419,203.0,17,21,Agriculture
1048,deb_2017_05_18,STURGEON,401,0.05,0.05771964742678419,203.0,17,21,Agricultural Trade
1049,deb_2017_05_18,STURGEON,1303,0.05,0.05771964742678419,203.0,17,21,"Elderly Issues and Elderly Assistance Programs, State Pensions"
1050,deb_2017_05_18,STURGEON,1304,0.05,0.04350298549900483,153.0,17,27,Assistance to the Disabled and Handicapped
1051,deb_2017_05_18,STURGEON,1400,0.05,0.04350298549900483,153.0,17,27,Planning and Housing Issues
1052,deb_2017_05_18,STURGEON,1401,0.05,0.04350298549900483,153.0,17,27,Housing and Community Development
1053,deb_2017_05_18,STURGEON,1406,0.05,0.04350298549900483,153.0,17,27,Low and Middle Income Housing Programs and Needs
1054,deb_2017_05_18,NUTTALL,1900,0.39473684210526316,0.44087635054021607,97.93333333333334,2,2,International Affairs
1055,deb_2017_05_18,NUTTALL,1909,0.02631578947368421,0.05732292917166867,191.0,21,20,Eastern Europe
1056,deb_2017_05_18,NUTTALL,100,0.47368421052631576,0.5315126050420168,98.38888888888889,1,1,Macroeconomics
1057,deb_2017_05_18,NUTTALL,107,0.15789473684210525,0.18847539015606243,104.66666666666667,7,9,"Taxation, Tax policy, and Tax Reform"
1058,deb_2017_05_18,NUTTALL,1300,0.21052631578947367,0.2722088835534214,113.375,3,3,Social Welfare
1059,deb_2017_05_18,NUTTALL,1302,0.15789473684210525,0.2112845138055222,117.33333333333333,7,6,Poverty and Assistance for Low-Income Families
1060,deb_2017_05_18,NUTTALL,1910,0.18421052631578946,0.2307923169267707,109.85714285714286,5,5,"Western Europe, Common Market Issues"
1061,deb_2017_05_18,NUTTALL,108,0.10526315789473684,0.11464585834333733,95.5,11,13,"Industrial Policy, Privatisation, Nationalisation"
1062,deb_2017_05_18,NUTTALL,105,0.13157894736842105,0.1947779111644658,129.8,9,8,"National Budget, Debt, public spending"
1063,deb_2017_05_18,NUTTALL,200,0.18421052631578946,0.2073829531812725,98.71428571428571,5,7,Civil Rights
1064,deb_2017_05_18,NUTTALL,230,0.13157894736842105,0.132953181272509,88.6,9,11,Immigration
1065,deb_2017_05_18,NUTTALL,201,0.05263157894736842,0.09033613445378151,150.5,16,14,Ethnic Minority and Racial Group Discrimination
1066,deb_2017_05_18,NUTTALL,2000,0.02631578947368421,0.031512605042016806,105.0,21,29,Government Operations
1067,deb_2017_05_18,NUTTALL,1800,0.05263157894736842,0.04411764705882353,73.5,16,24,Foreign Trade
1068,deb_2017_05_18,NUTTALL,1803,0.07894736842105263,0.06512605042016807,72.33333333333333,14,18,"Export Promotion and Regulation, Export Credit Agencies"
1069,deb_2017_05_18,NUTTALL,103,0.02631578947368421,0.04171668667466987,139.0,21,25,Unemployment rate
1070,deb_2017_05_18,NUTTALL,1901,0.10526315789473684,0.13565426170468187,113.0,11,10,Foreign Aid
1071,deb_2017_05_18,NUTTALL,300,0.02631578947368421,0.014105642256902761,47.0,21,39,Health
1072,deb_2017_05_18,NUTTALL,301,0.02631578947368421,0.014105642256902761,47.0,21,39,Health Care Reform
1073,deb_2017_05_18,NUTTALL,202,0.02631578947368421,0.033013205282112844,110.0,21,28,Gender and Sexual Orientation Discrimination
1074,deb_2017_05_18,NUTTALL,1400,0.05263157894736842,0.06722689075630252,112.0,16,16,Planning and Housing Issues
1075,deb_2017_05_18,NUTTALL,1401,0.05263157894736842,0.06722689075630252,112.0,16,16,Housing and Community Development
1076,deb_2017_05_18,NUTTALL,1000,0.02631578947368421,0.02100840336134454,70.0,21,36,Transportation
1077,deb_2017_05_18,NUTTALL,1005,0.02631578947368421,0.02100840336134454,70.0,21,36,Railroad Transportation and Safety
1078,deb_2017_05_18,NUTTALL,1006,0.02631578947368421,0.02100840336134454,70.0,21,36,Truck and Automobile Transportation and Safety
1079,deb_2017_05_18,NUTTALL,101,0.02631578947368421,0.024009603841536616,80.0,21,33,"Inflation, prices, and interest rates"
1080,deb_2017_05_18,NUTTALL,1907,0.02631578947368421,0.024009603841536616,80.0,21,33,China
1081,deb_2017_05_18,NUTTALL,1920,0.02631578947368421,0.024009603841536616,80.0,21,33,Middle East
1082,deb_2017_05_18,NUTTALL,600,0.21052631578947367,0.24339735894357742,101.375,3,4,Education
1083,deb_2017_05_18,NUTTALL,602,0.10526315789473684,0.12454981992797119,103.75,11,12,Elementary and Secondary Education
1084,deb_2017_05_18,NUTTALL,604,0.02631578947368421,0.04561824729891957,152.0,21,23,Vocational Education
1085,deb_2017_05_18,NUTTALL,1200,0.02631578947368421,0.024309723889555823,81.0,21,31,"Law, Crime, and Family Issues"
1086,deb_2017_05_18,NUTTALL,1207,0.02631578947368421,0.024309723889555823,81.0,21,31,Child Abuse
1088,deb_2017_05_18,NUTTALL,601,0.07894736842105263,0.07773109243697479,86.33333333333333,14,15,Higher Education
1089,deb_2017_05_18,NUTTALL,603,0.05263157894736842,0.060024009603841535,100.0,16,19,Education of Underprivileged Students
1090,deb_2017_05_18,NUTTALL,1930,0.02631578947368421,0.03751500600240096,125.0,21,27,North America and North Atlantic Ocean
1091,deb_2017_05_18,NUTTALL,1303,0.02631578947368421,0.027911164465786314,93.0,21,30,"Elderly Issues and Elderly Assistance Programs, State Pensions"
1092,deb_2017_05_18,NUTTALL,1600,0.02631578947368421,0.04711884753901561,157.0,21,21,Defence
1093,deb_2017_05_18,NUTTALL,1608,0.02631578947368421,0.04711884753901561,157.0,21,21,"Manpower, Military Personnel and Dependents"
1094,deb_2017_05_18,FARRON,1900,0.25806451612903225,0.30472541507024264,149.125,3,2,International Affairs
1095,deb_2017_05_18,FARRON,1910,0.22580645161290322,0.24265644955300128,135.71428571428572,4,6,"Western Europe, Common Market Issues"
1096,deb_2017_05_18,FARRON,600,0.1935483870967742,0.21123882503192848,137.83333333333334,8,7,Education
1097,deb_2017_05_18,FARRON,602,0.16129032258064516,0.1859514687100894,145.6,9,10,Elementary and Secondary Education
1098,deb_2017_05_18,FARRON,300,0.22580645161290322,0.25312899106002557,141.57142857142858,4,5,Health
1099,deb_2017_05_18,FARRON,301,0.12903225806451613,0.1338441890166028,131.0,11,13,Health Care Reform
1100,deb_2017_05_18,FARRON,200,0.22580645161290322,0.1994891443167305,111.57142857142857,4,8,Civil Rights
1101,deb_2017_05_18,FARRON,201,0.16129032258064516,0.19540229885057472,153.0,9,9,Ethnic Minority and Racial Group Discrimination
1102,deb_2017_05_18,FARRON,207,0.03225806451612903,0.03243933588761175,127.0,21,32,Freedom of Speech & Religion
1103,deb_2017_05_18,FARRON,325,0.06451612903225806,0.06641123882503193,130.0,17,17,Health Manpower and Training
1104,deb_2017_05_18,FARRON,1500,0.03225806451612903,0.017369093231162196,68.0,21,34,Finance and Domestic Commerce
1105,deb_2017_05_18,FARRON,1524,0.03225806451612903,0.017369093231162196,68.0,21,34,Tourism
1106,deb_2017_05_18,FARRON,100,0.4838709677419355,0.5443167305236271,142.06666666666666,1,1,Macroeconomics
1107,deb_2017_05_18,FARRON,101,0.0967741935483871,0.13869731800766283,181.0,12,12,"Inflation, prices, and interest rates"
1108,deb_2017_05_18,FARRON,2000,0.0967741935483871,0.054661558109833974,71.33333333333333,12,18,Government Operations
1109,deb_2017_05_18,FARRON,2012,0.0967741935483871,0.054661558109833974,71.33333333333333,12,18,"Political Parties, Campaigns, and Voter Registration"
1110,deb_2017_05_18,FARRON,500,0.03225806451612903,0.03397190293742018,133.0,21,30,Labour and Employment
1111,deb_2017_05_18,FARRON,529,0.03225806451612903,0.03397190293742018,133.0,21,30,Migrant and Seasonal Workers
1112,deb_2017_05_18,FARRON,334,0.03225806451612903,0.052873563218390804,207.0,21,20,"Long-Term Care, Home Health, and Rehabilitation"
1113,deb_2017_05_18,FARRON,332,0.03225806451612903,0.052873563218390804,207.0,21,20,Infants and Children
1114,deb_2017_05_18,FARRON,107,0.0967741935483871,0.1565772669220945,204.33333333333334,12,11,"Taxation, Tax policy, and Tax Reform"
1115,deb_2017_05_18,FARRON,105,0.2903225806451613,0.2697318007662835,117.33333333333333,2,3,"National Budget, Debt, public spending"
1116,deb_2017_05_18,FARRON,1300,0.22580645161290322,0.2602809706257982,145.57142857142858,4,4,Social Welfare
1117,deb_2017_05_18,FARRON,230,0.06451612903225806,0.004086845466155811,8.0,17,36,Immigration
1118,deb_2017_05_18,FARRON,1304,0.03225806451612903,0.041379310344827586,162.0,21,26,Assistance to the Disabled and Handicapped
1119,deb_2017_05_18,FARRON,1302,0.0967741935483871,0.12388250319284802,161.66666666666666,12,14,Poverty and Assistance for Low-Income Families
1120,deb_2017_05_18,FARRON,1800,0.03225806451612903,0.035759897828863345,140.0,21,28,Foreign Trade
1121,deb_2017_05_18,FARRON,1803,0.03225806451612903,0.035759897828863345,140.0,21,28,"Export Promotion and Regulation, Export Credit Agencies"
1122,deb_2017_05_18,FARRON,603,0.03225806451612903,0.048786717752235,191.0,21,22,Education of Underprivileged Students
1123,deb_2017_05_18,FARRON,1400,0.06451612903225806,0.10344827586206896,202.5,17,15,Planning and Housing Issues
1124,deb_2017_05_18,FARRON,1401,0.06451612903225806,0.10344827586206896,202.5,17,15,Housing and Community Development
1125,deb_2017_05_18,FARRON,1406,0.03225806451612903,0.041379310344827586,162.0,21,26,Low and Middle Income Housing Programs and Needs
1126,deb_2017_05_18,FARRON,601,0.03225806451612903,0.02528735632183908,99.0,21,33,Higher Education
1127,deb_2017_05_18,FARRON,700,0.03225806451612903,0.043933588761174966,172.0,21,23,Environment
1129,deb_2017_05_18,FARRON,108,0.03225806451612903,0.0421455938697318,165.0,21,25,"Industrial Policy, Privatisation, Nationalisation"
1130,deb_2017_05_29,CORBYN,1200,0.10204081632653061,0.11792863359442994,108.4,9,13,"Law, Crime, and Family Issues"
1131,deb_2017_05_29,CORBYN,1209,0.08163265306122448,0.10291557876414273,118.25,11,14,"Police, Fire, and Weapons Control"
1132,deb_2017_05_29,CORBYN,1211,0.04081632653061224,0.06962576153176675,160.0,20,19,Riots and Crime Prevention
1133,deb_2017_05_29,CORBYN,1900,0.3877551020408163,0.5652741514360313,136.73684210526315,1,1,International Affairs
1134,deb_2017_05_29,CORBYN,1907,0.08163265306122448,0.14120974760661445,162.25,11,10,China
1135,deb_2017_05_29,CORBYN,1920,0.12244897959183673,0.21127067014795475,161.83333333333334,7,7,Middle East
1136,deb_2017_05_29,CORBYN,1600,0.12244897959183673,0.1603568320278503,122.83333333333333,7,8,Defence
1137,deb_2017_05_29,CORBYN,1603,0.08163265306122448,0.07114882506527415,81.75,11,18,"Military Intelligence, Intelligence Services, Espionage"
1138,deb_2017_05_29,CORBYN,1926,0.08163265306122448,0.1257615317667537,144.5,11,11,International Organizations other than Finance
1139,deb_2017_05_29,CORBYN,1909,0.02040816326530612,0.04351610095735422,200.0,26,21,Eastern Europe
1140,deb_2017_05_29,CORBYN,200,0.16326530612244897,0.06919060052219321,39.75,4,20,Civil Rights
1141,deb_2017_05_29,CORBYN,100,0.2653061224489796,0.4449521322889469,157.30769230769232,2,2,Macroeconomics
1142,deb_2017_05_29,CORBYN,105,0.16326530612244897,0.2193211488250653,126.0,4,6,"National Budget, Debt, public spending"
1143,deb_2017_05_29,CORBYN,107,0.10204081632653061,0.3228894691035683,296.8,9,3,"Taxation, Tax policy, and Tax Reform"
1144,deb_2017_05_29,CORBYN,1300,0.14285714285714285,0.2898172323759791,190.28571428571428,6,4,Social Welfare
1145,deb_2017_05_29,CORBYN,1910,0.1836734693877551,0.25565709312445606,130.55555555555554,3,5,"Western Europe, Common Market Issues"
1146,deb_2017_05_29,CORBYN,230,0.08163265306122448,0.040905134899912966,47.0,11,22,Immigration
1147,deb_2017_05_29,CORBYN,1302,0.08163265306122448,0.14664926022628372,168.5,11,9,Poverty and Assistance for Low-Income Families
1148,deb_2017_05_29,CORBYN,1304,0.04081632653061224,0.11988685813751088,275.5,20,12,Assistance to the Disabled and Handicapped
1149,deb_2017_05_29,CORBYN,1610,0.04081632653061224,0.08920800696257615,205.0,20,15,Military Procurement and Weapons System Acquisitions and Evaluation
1150,deb_2017_05_29,CORBYN,2000,0.08163265306122448,0.03742384682332463,43.0,11,23,Government Operations
1151,deb_2017_05_29,CORBYN,2012,0.04081632653061224,0.016753698868581374,38.5,20,28,"Political Parties, Campaigns, and Voter Registration"
1152,deb_2017_05_29,CORBYN,108,0.02040816326530612,0.017406440382941687,80.0,26,27,"Industrial Policy, Privatisation, Nationalisation"
1153,deb_2017_05_29,CORBYN,201,0.04081632653061224,0.009355961705831157,21.5,20,30,Ethnic Minority and Racial Group Discrimination
1154,deb_2017_05_29,CORBYN,207,0.02040816326530612,0.012402088772845953,57.0,26,29,Freedom of Speech & Religion
1155,deb_2017_05_29,CORBYN,2011,0.02040816326530612,0.005657093124456049,26.0,26,34,Executive-Legislative Relations and Parliamentary Operations
1156,deb_2017_05_29,CORBYN,1303,0.02040816326530612,0.022193211488250653,102.0,26,25,"Elderly Issues and Elderly Assistance Programs, State Pensions"
1157,deb_2017_05_29,CORBYN,1800,0.08163265306122448,0.07136640557006092,82.0,11,16,Foreign Trade
1158,deb_2017_05_29,CORBYN,1803,0.08163265306122448,0.07136640557006092,82.0,11,16,"Export Promotion and Regulation, Export Credit Agencies"
1159,deb_2017_05_29,CORBYN,500,0.04081632653061224,0.024586597040905135,56.5,20,24,Labour and Employment
1160,deb_2017_05_29,CORBYN,529,0.02040816326530612,0.018494342906875544,85.0,26,26,Migrant and Seasonal Workers
1161,deb_2017_05_29,CORBYN,506,0.02040816326530612,0.006092254134029591,28.0,26,31,Youth Employment and Child Labour
1162,deb_2017_05_29,CORBYN,600,0.02040816326530612,0.006092254134029591,28.0,26,31,Education
1163,deb_2017_05_29,CORBYN,602,0.02040816326530612,0.006092254134029591,28.0,26,31,Elementary and Secondary Education
1164,deb_2017_05_29,MAY,1200,0.05555555555555555,0.1011826544021025,154.0,11,8,"Law, Crime, and Family Issues"
1165,deb_2017_05_29,MAY,1209,0.037037037037037035,0.05431449846692948,124.0,14,21,"Police, Fire, and Weapons Control"
1166,deb_2017_05_29,MAY,1211,0.037037037037037035,0.09680245291283399,221.0,14,9,Riots and Crime Prevention
1167,deb_2017_05_29,MAY,1202,0.018518518518518517,0.004380201489268506,20.0,20,28,White Collar Crime and Organized Crime
1168,deb_2017_05_29,MAY,100,0.2777777777777778,0.4040735873850197,123.0,3,2,Macroeconomics
1169,deb_2017_05_29,MAY,105,0.25925925925925924,0.413491020586947,134.85714285714286,4,1,"National Budget, Debt, public spending"
1170,deb_2017_05_29,MAY,1600,0.018518518518518517,0.04686815593517302,214.0,20,22,Defence
1171,deb_2017_05_29,MAY,1627,0.018518518518518517,0.04686815593517302,214.0,20,22,Domestic and International Terrorism
1172,deb_2017_05_29,MAY,1300,0.14814814814814814,0.31449846692947875,179.5,5,5,Social Welfare
1173,deb_2017_05_29,MAY,1303,0.05555555555555555,0.16403854577310556,249.66666666666666,11,7,"Elderly Issues and Elderly Assistance Programs, State Pensions"
1174,deb_2017_05_29,MAY,1400,0.018518518518518517,0.07468243539202803,341.0,20,12,Planning and Housing Issues
1175,deb_2017_05_29,MAY,1406,0.018518518518518517,0.07468243539202803,341.0,20,12,Low and Middle Income Housing Programs and Needs
1176,deb_2017_05_29,MAY,1302,0.09259259259259259,0.1651335961454227,150.8,7,6,Poverty and Assistance for Low-Income Families
1177,deb_2017_05_29,MAY,600,0.037037037037037035,0.09045116075339465,206.5,14,10,Education
1178,deb_2017_05_29,MAY,602,0.037037037037037035,0.09045116075339465,206.5,14,10,Elementary and Secondary Education
1179,deb_2017_05_29,MAY,1900,0.4074074074074074,0.3451598773543583,71.63636363636364,1,3,International Affairs
1180,deb_2017_05_29,MAY,1910,0.4074074074074074,0.3451598773543583,71.63636363636364,1,3,"Western Europe, Common Market Issues"
1181,deb_2017_05_29,MAY,300,0.018518518518518517,0.06548401226456417,299.0,20,17,Health
1182,deb_2017_05_29,MAY,301,0.018518518518518517,0.06548401226456417,299.0,20,17,Health Care Reform
1183,deb_2017_05_29,MAY,2000,0.1111111111111111,0.07249233464739378,55.166666666666664,6,14,Government Operations
